City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
12,nalut,30.3333,10.85,36.83000000000004,15,4,2.21,LY,1724768874
13,blackmans bay,-43.0167,147.3167,7.07000000000005,92,100,1.34,AU,1724768875
14,college,64.8569,-147.8028,8.580000000000041,86,75,3.09,US,1724768876
15,yellowknife,62.456,-114.3525,15.230000000000018,93,75,3.6,CA,1724768877
16,troitsko-pechorsk,62.7084,56.1964,21.470000000000027,66,71,1.25,RU,1724768878
17,tiksi,71.6872,128.8694,2.0300000000000296,87,100,3.66,RU,1724768879
18,nema,57.5067,50.5011,25.52000000000004,54,0,2.15,RU,1724768881
19,thunder bay,48.4001,-89.3168,20.99000000000001,64,75,4.63,CA,1724768882
20,bilibino,68.0546,166.4372,6.960000000000036,93,100,0.78,RU,1724768650
21,el rama,12.1596,-84.2195,24.710000000000036,94,100,1.43,NI,1724768884
22,adamstown,-25.066,-130.1015,19.600000000000023,71,100,9.46,PN,1724768885
23,uturoa,-16.7333,-151.4333,24.170000000000016,71,100,8.19,PF,1724768886
24,aleksandrovsk-sakhalinskiy,50.8975,142.1561,14.850000000000023,93,0,1.97,RU,1724768888
25,waitangi,-43.9535,-176.5597,11.57000000000005,98,100,3.13,NZ,1724768851
26,ribeira grande,38.5167,-28.7,26.54000000000002,57,20,5.36,PT,1724768891
27,grytviken,-54.2811,-36.5092,3.7200000000000273,83,99,3.87,GS,1724768892
28,jiuquan,39.7432,98.5174,25.08000000000004,43,54,2.49,CN,1724768893
29,ghat,24.9647,10.1728,37.76000000000005,13,5,1.58,LY,1724768894
30,itapui,-22.2333,-48.7192,21.150000000000034,16,0,3.56,BR,1724768786
31,ushuaia,-54.8,-68.3,4.810000000000002,70,20,2.06,AR,1724768896
32,hamilton,39.1834,-84.5333,29.850000000000023,63,0,3.09,US,1724768875
33,fisterra,42.9049,-9.2629,19.02000000000004,81,5,5.38,ES,1724768898
34,mata-utu,-13.2816,-176.1745,26.30000000000001,76,42,2.7,WF,1724768899
35,san luis de la loma,17.2706,-100.8939,27.200000000000045,83,93,1.17,MX,1724768900
36,saipan,15.1355,145.701,27.390000000000043,89,0,2.57,MP,1724768747
37,ujae,8.9322,165.7642,28.57000000000005,76,94,6.13,MH,1724768903
38,mahina,-17.5065,-149.489,19.870000000000005,73,20,2.57,PF,1724768904
39,galliano,29.4422,-90.2992,28.620000000000005,73,99,3.01,US,1724768905
40,tura,25.5198,90.2201,24.439999999999998,95,21,1.42,IN,1724768906
41,glace bay,46.1969,-59.957,24.53000000000003,60,40,5.14,CA,1724768727
42,ankang,32.68,109.0172,25.439999999999998,75,60,1.81,CN,1724768909
43,port lincoln,-34.7333,135.8667,15.230000000000018,76,50,13.18,AU,1724768910
44,igarka,67.4667,86.5833,13.550000000000011,93,92,1.6,RU,1724768911
45,howard springs,-12.497,131.047,24.950000000000045,84,96,1.18,AU,1724768912
46,abomsa,9.9833,39.9833,28.29000000000002,50,83,2.54,ET,1724768914
47,piacabucu,-10.4056,-36.4344,26.340000000000032,67,89,4.29,BR,1724768915
48,rawson,-43.3002,-65.1023,9.160000000000025,40,0,9.26,AR,1724768916
49,papatowai,-46.5619,169.4708,8.879999999999995,94,43,2.69,NZ,1724768917
50,puerto ayora,-0.7393,-90.3518,18.640000000000043,98,99,2.24,EC,1724768918
51,hawaiian paradise park,19.5933,-154.9731,22.160000000000025,98,100,1.54,US,1724768919
52,mount isa,-20.7333,139.5,15.870000000000005,51,0,0.0,AU,1724768920
53,jianshui,23.6363,102.8264,20.850000000000023,85,3,0.29,CN,1724768921
54,daru,-9.0763,143.2092,24.939999999999998,79,21,6.74,PG,1724768922
55,masuguru,-11.3667,38.4167,33.99000000000001,29,100,0.77,TZ,1724768923
56,albany,42.6001,-73.9662,23.230000000000018,79,1,0.89,US,1724768836
57,ponta delgada,37.7333,-25.6667,26.400000000000034,57,20,6.69,PT,1724768926
58,olonkinbyen,70.9221,-8.7187,3.1000000000000227,86,96,4.33,SJ,1724768927
59,sinop,41.7711,34.8709,21.939999999999998,81,61,3.19,TR,1724768928
60,nova sintra,14.8667,-24.7167,27.02000000000004,75,100,1.77,CV,1724768929
61,prince george,53.9166,-122.753,9.689999999999998,93,100,3.6,CA,1724768930
62,bethel,41.3712,-73.414,25.5,69,0,0.45,US,1724768931
63,klaksvik,62.2266,-6.589,11.28000000000003,99,100,10.0,FO,1724768932
64,punta arenas,-53.15,-70.9167,5.060000000000002,81,40,9.26,CL,1724768933
65,vernon,50.2581,-119.2691,14.860000000000014,94,88,0.51,CA,1724768935
66,wailua homesteads,22.0669,-159.378,25.439999999999998,71,75,6.69,US,1724768937
67,chiva,39.4667,-0.7167,30.430000000000007,36,25,5.51,ES,1724768938
68,lerwick,60.1545,-1.1494,14.410000000000025,91,100,11.58,GB,1724768939
69,makueni boma,-1.8041,37.6203,23.930000000000007,55,97,4.59,KE,1724768941
70,hastings,50.8552,0.5729,22.860000000000014,69,100,3.02,GB,1724768942
71,howrah,22.5892,88.3103,28.0,89,40,2.57,IN,1724768943
72,chichiriviche,10.9333,-68.2772,29.590000000000032,67,9,2.68,VE,1724768944
73,ponnuru,16.0667,80.5667,31.100000000000023,82,100,2.28,IN,1724768946
74,hermanus,-34.4187,19.2345,9.330000000000041,81,100,16.4,ZA,1724768947
75,fonte boa,-2.4959,-66.2662,30.07000000000005,48,2,1.96,BR,1724768948
76,rockport,28.0206,-97.0544,29.03000000000003,83,0,3.6,US,1724768940
77,mogadishu,2.0371,45.3438,26.58000000000004,80,59,6.68,SO,1724768950
78,kone,-21.0595,164.8658,19.950000000000045,78,73,2.58,NC,1724768951
79,kirsanov,52.6549,42.7224,30.05000000000001,27,4,3.18,RU,1724768952
80,remire-montjoly,4.9167,-52.2667,31.02000000000004,66,75,1.54,GF,1724768953
81,dasnapur,19.654,78.5121,25.80000000000001,84,42,3.07,IN,1724768954
82,hasaki,35.7333,140.8333,27.230000000000018,82,92,7.95,JP,1724768955
83,qaqortoq,60.7167,-46.0333,7.400000000000034,64,67,2.32,GL,1724768956
84,ardestan,33.3761,52.3694,38.960000000000036,8,25,3.61,IR,1724768958
85,kutulik,53.3508,102.7839,15.410000000000025,70,29,0.71,RU,1724768959
86,san antonio de pale,-1.4014,5.6325,23.620000000000005,82,96,6.07,GQ,1724768960
87,st. john's,47.5649,-52.7093,17.760000000000048,94,100,4.92,CA,1724768839
88,podgorica,42.4411,19.2636,36.879999999999995,22,20,4.63,ME,1724768756
89,kapuskasing,49.4169,-82.4331,16.05000000000001,88,100,5.14,CA,1724768808
90,thompson,55.7435,-97.8558,11.090000000000032,76,20,2.57,CA,1724768964
91,east london,-33.0153,27.9116,25.52000000000004,47,0,5.14,ZA,1724768721
92,guerrero negro,27.9769,-114.0611,20.450000000000045,83,4,4.58,MX,1724768966
93,invercargill,-46.4,168.35,8.340000000000032,94,74,0.89,NZ,1724768967
94,salinopolis,-0.6136,-47.3561,29.850000000000023,69,7,4.11,BR,1724768968
95,el sauzal de rodriguez,31.9,-116.6833,18.560000000000002,65,4,1.22,MX,1724768970
96,san rafael,-34.6177,-68.3301,11.860000000000014,41,68,4.64,AR,1724768824
97,stanley,54.868,-1.6985,17.010000000000048,82,20,4.12,GB,1724768972
98,chonchi,-42.6128,-73.8092,7.2900000000000205,71,43,0.62,CL,1724768973
99,ipinda,-9.4833,33.9,26.640000000000043,53,41,2.82,TZ,1724768974
100,tralee,52.2704,-9.7026,17.140000000000043,100,75,4.12,IE,1724768975
101,portland,45.5234,-122.6762,16.450000000000045,85,100,0.89,US,1724768509
102,nikolayevsk-on-amure,53.1406,140.73,13.550000000000011,90,0,0.52,RU,1724768977
103,kerikeri,-35.2268,173.9474,8.28000000000003,92,100,1.73,NZ,1724768978
104,kamina,-8.7386,24.9906,33.76000000000005,13,11,2.99,CD,1724768979
105,lebu,-37.6167,-73.65,7.960000000000036,73,34,3.83,CL,1724768980
106,krosno odrzanskie,52.0549,15.0988,26.170000000000016,30,3,3.24,PL,1724768982
107,iskateley,67.6803,53.1512,18.650000000000034,55,90,3.24,RU,1724768984
108,susuman,62.7833,148.1667,9.439999999999998,85,100,1.0,RU,1724768985
109,ishikawa,26.4233,127.8214,30.189999999999998,84,20,8.75,JP,1724768986
110,saint-francois,46.4154,3.9054,25.930000000000007,51,0,2.57,FR,1724768987
111,constantia,44.1833,28.65,25.390000000000043,67,94,9.63,RO,1724768988
112,nogliki,51.8333,143.1667,14.07000000000005,95,4,3.72,RU,1724768989
113,colonia,50.9333,6.95,28.360000000000014,39,0,4.12,DE,1724768725
114,el calafate,-50.3408,-72.2768,1.5500000000000114,70,100,0.66,AR,1724768992
115,novo aripuana,-5.1206,-60.3797,34.210000000000036,30,5,1.92,BR,1724768993
116,longyearbyen,78.2186,15.6401,5.82000000000005,86,100,4.37,SJ,1724768994
117,west island,-12.1568,96.8225,26.99000000000001,78,99,8.75,CC,1724768995
118,isafjordur,66.0755,-23.124,9.020000000000039,76,0,3.09,IS,1724768996
119,sandnessjoen,66.0217,12.6316,14.120000000000005,67,75,10.29,NO,1724768997
120,zhanaozen,43.3,52.8,32.450000000000045,16,0,3.71,KZ,1724768998
121,itoman,26.1247,127.6694,30.220000000000027,84,40,9.77,JP,1724768999
122,mumford,5.2618,-0.759,24.49000000000001,87,98,6.99,GH,1724769000
123,aasiaat,68.7098,-52.8699,2.230000000000018,98,100,2.92,GL,1724769001
124,anadyr,64.75,177.4833,2.2800000000000296,87,0,2.0,RU,1724768909
125,prince rupert,54.3161,-130.3201,10.830000000000041,99,75,2.57,CA,1724769004
126,independence,39.0911,-94.4155,29.230000000000018,60,0,1.54,US,1724768877
127,bredasdorp,-34.5322,20.0403,8.800000000000011,84,100,12.69,ZA,1724769006
128,fort st. john,56.2499,-120.8529,9.939999999999998,93,75,2.06,CA,1724768842
129,avarua,-21.2078,-159.775,23.03000000000003,83,75,12.86,CK,1724769008
130,mathura,27.5,77.6833,27.920000000000016,80,100,3.18,IN,1724769009
131,qui nhon,13.7667,109.2333,25.03000000000003,91,54,3.24,VN,1724769010
132,happy valley-goose bay,53.3168,-60.3315,27.170000000000016,44,75,8.23,CA,1724769012
133,lompoc,34.6391,-120.4579,13.07000000000005,95,100,2.06,US,1724769013
134,beruniy,41.6911,60.7525,29.980000000000018,30,0,4.12,UZ,1724769015
135,ridgecrest,35.6225,-117.6709,20.920000000000016,22,0,0.0,US,1724769016
136,sault ste. marie,46.5168,-84.3333,22.160000000000025,94,20,2.57,CA,1724769017
137,iqaluit,63.7506,-68.5145,4.850000000000023,100,100,2.06,CA,1724769019
138,tobelo,1.7284,128.0095,26.980000000000018,80,7,1.2,ID,1724769020
139,ust-nera,64.5667,143.2,4.840000000000032,94,100,0.71,RU,1724769021
140,ingeniero jacobacci,-41.3427,-69.5448,4.020000000000039,42,0,2.13,AR,1724769022
141,kapa'a,22.0752,-159.319,26.180000000000007,71,75,6.69,US,1724768795
142,ciudad melchor muzquiz,27.8833,-101.5167,25.57000000000005,73,30,1.34,MX,1724769024
143,port-vila,-17.7338,168.3219,16.78000000000003,100,20,1.03,VU,1724769026
144,sitka,57.0531,-135.33,10.939999999999998,82,75,0.0,US,1724768939
145,antonio enes,-16.2325,39.9086,25.310000000000002,72,21,5.46,MZ,1724769028
146,hithadhoo,-0.6,73.0833,28.850000000000023,73,44,4.21,MV,1724769029
147,kiffa,16.6166,-11.4045,39.48000000000002,31,100,7.84,MR,1724769030
148,adrar,20.5022,-10.0711,42.78000000000003,15,56,7.13,MR,1724769031
149,dalcahue,-42.3628,-73.7022,7.890000000000043,87,0,2.57,CL,1724769032
150,cesme,38.3228,26.3064,29.840000000000032,51,20,4.12,TR,1724769034
151,pisco,-13.7,-76.2167,16.680000000000007,82,75,2.06,PE,1724769035
152,holbrook,40.8123,-73.0784,25.930000000000007,80,20,3.09,US,1724769036
153,morondava,-20.2833,44.2833,24.640000000000043,69,0,4.76,MG,1724769038
154,fort bragg,35.139,-79.006,28.910000000000025,63,0,2.06,US,1724769039
155,pandan,14.0453,124.1694,26.370000000000005,85,97,4.49,PH,1724769040
156,port moresby,-9.4431,147.1797,24.680000000000007,78,40,5.14,PG,1724769041
157,anchorage,61.2181,-149.9003,14.020000000000039,61,100,7.2,US,1724768889
158,vilyuchinsk,52.9306,158.4028,12.150000000000034,88,100,2.04,RU,1724769043
159,christchurch,-43.5333,172.6333,9.410000000000025,85,17,4.92,NZ,1724769001
160,copala,16.65,-98.9833,27.49000000000001,73,98,0.89,MX,1724769045
161,port alfred,-33.5906,26.891,21.210000000000036,70,0,10.39,ZA,1724769046
162,georgetown,5.4112,100.3354,26.640000000000043,88,20,5.14,MY,1724768959
163,nuuk,64.1835,-51.7216,8.340000000000032,81,75,2.06,GL,1724769049
164,greymouth,-42.4667,171.2,8.080000000000041,91,49,0.69,NZ,1724769050
165,ila orangun,8.0167,4.9,24.210000000000036,90,98,4.44,NG,1724769051
166,taco pozo,-25.6167,-63.2833,20.420000000000016,22,94,2.37,AR,1724769052
167,nishinoomote,30.7333,131.0,27.53000000000003,88,100,16.17,JP,1724769053
168,moyale,3.5167,39.0584,25.27000000000004,51,95,5.2,KE,1724769054
169,queenstown,-31.8976,26.8753,22.439999999999998,12,0,15.02,ZA,1724769055
170,templin,53.1186,13.5022,26.340000000000032,33,6,2.65,DE,1724769056
171,port elizabeth,-33.918,25.5701,21.160000000000025,80,0,10.29,ZA,1724769057
172,xinyuan,37.3,99.0,10.57000000000005,95,15,0.35,CN,1724769059
173,atakpame,7.5333,1.1333,25.58000000000004,83,100,3.48,TG,1724769060
174,si satchanalai,17.5169,99.7598,25.470000000000027,93,99,0.52,TH,1724769061
175,san martin de los andes,-40.1604,-71.3486,1.3900000000000432,66,23,2.31,AR,1724768842
176,lazaro cardenas,17.9583,-102.2,28.82000000000005,73,66,1.43,MX,1724769063
177,namibe,-15.1961,12.1522,19.700000000000045,77,26,4.85,AO,1724769064
178,isangel,-19.55,169.2667,20.230000000000018,75,0,4.45,VU,1724769065
179,kingston,17.997,-76.7936,29.53000000000003,74,75,1.54,JM,1724769027
180,coquimbo,-29.9533,-71.3436,11.100000000000023,87,100,2.06,CL,1724769012
181,belfast,54.5833,-5.9333,20.900000000000034,60,100,6.17,GB,1724768918
182,puerto san jose,13.9256,-90.8244,27.25,80,100,2.08,GT,1724769070
183,codrington,-38.2667,141.9667,13.260000000000048,88,100,10.7,AU,1724769071
184,gizo,-8.103,156.8419,26.640000000000043,82,100,5.18,SB,1724769072
185,kununurra,-15.7667,128.7333,23.99000000000001,57,100,1.03,AU,1724769073
186,sirte,31.2089,16.5887,30.27000000000004,52,0,6.48,LY,1724769074
187,kodiak,57.79,-152.4072,11.730000000000018,94,75,4.12,US,1724769075
188,narrabri,-30.3167,149.7833,14.610000000000014,56,0,2.04,AU,1724768799
189,whitehorse,60.7161,-135.0538,5.430000000000007,80,75,4.63,CA,1724769077
190,margaret river,-33.95,115.0667,12.840000000000032,65,39,4.13,AU,1724769079
191,tidjikja,18.5564,-11.4271,40.33000000000004,23,94,6.87,MR,1724769080
192,tataouine,32.9297,10.4518,33.910000000000025,18,1,6.75,TN,1724769081
193,haimen,23.1935,116.6142,27.29000000000002,86,100,3.09,CN,1724769082
194,ola,59.5833,151.2833,10.439999999999998,97,100,1.32,RU,1724769083
195,cloquet,46.7216,-92.4594,18.379999999999995,96,100,4.63,US,1724769085
196,ventnor,50.5948,-1.2037,22.460000000000036,75,89,3.01,GB,1724769086
197,ulladulla,-35.35,150.4667,18.78000000000003,43,99,5.9,AU,1724769087
198,corner brook,48.9667,-57.9484,24.129999999999995,63,98,1.71,CA,1724768969
199,gemena,3.25,19.7667,34.26000000000005,38,72,1.63,CD,1724769089
200,margate,51.3813,1.3862,24.83000000000004,55,100,1.34,GB,1724769090
201,strelka,58.0728,93.0344,13.110000000000014,98,90,2.3,RU,1724769091
202,onega,63.9061,38.1404,17.439999999999998,63,62,3.6,RU,1724769092
203,dudinka,69.4058,86.1778,14.020000000000039,95,96,1.37,RU,1724769093
204,saint croix,17.7397,-64.7388,31.090000000000032,73,75,4.12,VI,1724769095
205,alesund,62.4723,6.1549,13.890000000000043,82,75,6.69,NO,1724769096
206,tolanaro,-25.0319,46.9987,24.04000000000002,73,20,11.83,MG,1724769097
207,la'ie,21.6477,-157.9253,24.5,78,92,4.02,US,1724769098
208,pratt,37.6439,-98.7376,27.910000000000025,55,2,3.54,US,1724769099
209,dass,10.0,9.5167,29.660000000000025,63,84,2.43,NG,1724769100
210,noyabrsk,63.1994,75.4507,17.939999999999998,71,83,3.26,RU,1724769101
211,san juan colorado,16.4586,-97.9536,26.140000000000043,79,91,0.55,MX,1724769102
212,loen,7.7601,168.2307,28.83000000000004,73,100,4.66,MH,1724769103
213,bamboo flat,11.7,92.7167,26.05000000000001,89,100,3.6,IN,1724769104
214,myitkyina,25.3833,97.4,25.78000000000003,91,99,0.33,MM,1724769105
215,la sierpe,21.7717,-79.2684,29.920000000000016,66,80,2.66,CU,1724769107
216,kilindoni,-7.9139,39.6668,25.620000000000005,80,9,5.1,TZ,1724769108
217,union,40.6334,-74.2663,27.480000000000018,65,0,1.54,US,1724769109
218,cockburn town,21.4612,-71.1419,28.680000000000007,75,8,6.14,TC,1724769110
219,peniche,39.3558,-9.3811,20.870000000000005,81,4,5.85,PT,1724769111
220,manjo,4.8428,9.8217,25.52000000000004,80,79,1.76,CM,1724769112
221,doganhisar,38.1463,31.6765,21.850000000000023,51,44,1.48,TR,1724769113
222,siwa oasis,29.2041,25.5195,37.870000000000005,20,1,3.98,EG,1724769114
223,geraldton,-28.7667,114.6,17.230000000000018,94,100,3.6,AU,1724769115
224,bankim,6.083,11.4905,28.379999999999995,62,29,1.51,CM,1724769116
225,oppdal,62.5943,9.6912,13.050000000000011,58,100,5.14,NO,1724769118
226,puerto baquerizo moreno,-0.9,-89.6,18.55000000000001,94,75,5.14,EC,1724769119
227,maintirano,-18.0667,44.0167,25.090000000000032,72,6,4.62,MG,1724769120
228,aoulef,26.9667,1.0833,44.26000000000005,9,4,1.5,DZ,1724769121
229,vorgashor,67.5833,63.95,16.210000000000036,61,96,2.79,RU,1724769122
230,pombas,17.1503,-25.0201,20.370000000000005,77,99,3.54,CV,1724769123
231,safi,32.1667,-8.8333,34.120000000000005,18,0,6.73,MA,1724769124
232,berdigestyakh,62.0989,126.6992,6.830000000000041,62,100,0.66,RU,1724769125
233,taber,49.8167,-112.1518,15.0,58,90,4.12,CA,1724769007
234,springfield,37.2153,-93.2982,27.720000000000027,74,100,3.13,US,1724769073
235,polyarnyy,69.1989,33.4478,14.860000000000014,57,79,11.75,RU,1724769128
236,kavaratti,10.5669,72.642,27.410000000000025,86,91,4.53,IN,1724769130
237,fredericton,45.9454,-66.6656,23.58000000000004,74,0,2.57,CA,1724768916
238,saldanha,-33.0117,17.9442,13.03000000000003,71,86,12.59,ZA,1724769134
239,khovd,48.0056,91.6419,21.30000000000001,29,100,1.21,MN,1724769135
240,klyuchi,52.2667,79.1667,17.24000000000001,59,90,2.39,RU,1724769136
241,island harbour,50.724,-1.2758,23.04000000000002,59,84,3.41,GB,1724769137
242,lagos,6.5833,3.75,27.77000000000004,75,75,4.97,NG,1724768917
243,saint-philippe,-21.3585,55.7679,19.910000000000025,81,18,6.47,RE,1724769139
244,udachny,66.4167,112.4,9.420000000000016,70,89,0.94,RU,1724769140
245,flying fish cove,-10.4217,105.6791,24.82000000000005,83,75,6.69,CX,1724769143
246,fallon,39.4735,-118.7774,11.930000000000007,43,0,1.54,US,1724769144
247,mount gambier,-37.8333,140.7667,11.920000000000016,89,100,8.41,AU,1724769145
248,vila do maio,15.1333,-23.2167,27.480000000000018,78,100,0.21,CV,1724769146
249,weno,7.4515,151.8468,29.090000000000032,74,81,4.08,FM,1724769147
250,jayapura,-2.5333,140.7,25.660000000000025,92,84,1.96,ID,1724769148
251,horta,38.5333,-28.6333,25.80000000000001,68,20,5.14,PT,1724769003
252,abadeh,31.1608,52.6506,28.689999999999998,11,0,3.61,IR,1724769150
253,atafu village,-8.5421,-172.5159,27.78000000000003,76,71,5.16,TK,1724769151
254,ocean city,39.2776,-74.5746,27.879999999999995,74,0,2.24,US,1724769134
255,camana,-16.6228,-72.7111,16.900000000000034,75,64,4.23,PE,1724769154
256,acarau,-2.8856,-40.12,31.82000000000005,52,7,6.69,BR,1724769155
257,monticello,45.3055,-93.7941,20.189999999999998,94,75,2.57,US,1724769146
258,cabo san lucas,22.8909,-109.9124,29.860000000000014,51,4,1.08,MX,1724769157
259,andratx,39.5755,2.4202,29.560000000000002,52,1,3.01,ES,1724769158
260,teknaf,20.8624,92.3058,26.670000000000016,89,100,3.47,BD,1724769159
261,arraial do cabo,-22.9661,-42.0278,20.920000000000016,52,0,3.09,BR,1724768942
262,tambacounda,13.7539,-13.7586,32.03000000000003,70,75,4.12,SN,1724769161
263,benghazi,32.1167,20.0667,29.360000000000014,62,1,4.49,LY,1724769163
264,sikasso,10.9167,-7.0,22.189999999999998,96,100,4.24,ML,1724769165
265,bansi,27.1833,82.9333,27.100000000000023,85,91,2.89,IN,1724769166
266,mthatha,-31.5889,28.7844,32.31,5,0,10.29,ZA,1724769167
267,walvis bay,-22.9575,14.5053,18.400000000000034,62,7,11.95,NA,1724769168
268,taoudenni,22.6783,-3.9836,47.05000000000001,7,0,6.97,ML,1724769169
269,hit,33.6416,42.8251,42.39000000000004,11,0,2.6,IQ,1724769170
270,richards bay,-28.783,32.0377,28.79000000000002,37,0,3.76,ZA,1724769171
271,rawala kot,33.8578,73.7604,17.670000000000016,74,82,3.16,PK,1724769173
272,san francisco de la paz,14.9,-86.2,25.930000000000007,72,81,0.42,HN,1724769175
273,tubarjal,30.4999,38.216,37.160000000000025,18,88,2.92,SA,1724769176
274,extrema,-22.8547,-46.3183,22.600000000000023,22,0,1.25,BR,1724769177
